time,Desa,Dusun,DiseasestoPlot,MOUYN,GIS_time,Desa_pop_2018,Disease_cat,NumDiagnoses,TotalYearlyPatients
Before,Mata-Mata,Harapan Maju,Liver Disease,1,65.49705557,3796.506608,Other,0,41
Before,Mata-Mata,Harapan Maju,Lower respiratory infections,1,65.49705557,3796.506608,Infectious,3,41
Before,Mata-Mata,Harapan Maju,Malaria,1,65.49705557,3796.506608,Infectious,0,41
Before,Mata-Mata,Harapan Maju,Malnutrition,1,65.49705557,3796.506608,Non-infectious,0,41
Before,Mata-Mata,Harapan Maju,NTD,1,65.49705557,3796.506608,Infectious,2,369
Before,Mata-Mata,Harapan Maju,Trauma,1,65.49705557,3796.506608,Other,0,41
Before,Mata-Mata,Harapan Maju,Tuberculosis,1,65.49705557,3796.506608,Infectious,2,41
Before,Mata-Mata,Harapan Maju,Untracked,1,65.49705557,3796.506608,Untracked,36,164
Before,Mata-Mata,Harapan Maju,Upper respiratory infections,1,65.49705557,3796.506608,Infectious,1,41
Before,Mata-Mata,Suka Bangun,Anemia,1,65.49705557,3796.506608,Other,1,14
Before,Mata-Mata,Suka Bangun,Childhood-cluster diseases,1,65.49705557,3796.506608,Infectious,0,14
Before,Mata-Mata,Suka Bangun,COPD,1,65.49705557,3796.506608,Non-infectious,0,14
Before,Mata-Mata,Suka Bangun,Dental disease,1,65.49705557,3796.506608,Other,0,14
Before,Mata-Mata,Suka Bangun,Diabetes,1,65.49705557,3796.506608,Non-infectious,2,14
Before,Mata-Mata,Suka Bangun,Diarrheal disease,1,65.49705557,3796.506608,Infectious,0,14
Before,Mata-Mata,Suka Bangun,Heart Disease,1,65.49705557,3796.506608,Non-infectious,0,14
Before,Mata-Mata,Suka Bangun,Liver Disease,1,65.49705557,3796.506608,Other,0,14
Before,Mata-Mata,Suka Bangun,Lower respiratory infections,1,65.49705557,3796.506608,Infectious,0,14
Before,Mata-Mata,Suka Bangun,Malaria,1,65.49705557,3796.506608,Infectious,1,14
Before,Mata-Mata,Suka Bangun,Malnutrition,1,65.49705557,3796.506608,Non-infectious,0,14
Before,Mata-Mata,Suka Bangun,NTD,1,65.49705557,3796.506608,Infectious,1,126
Before,Mata-Mata,Suka Bangun,Trauma,1,65.49705557,3796.506608,Other,0,14
Before,Mata-Mata,Suka Bangun,Tuberculosis,1,65.49705557,3796.506608,Infectious,0,14
Before,Mata-Mata,Suka Bangun,Untracked,1,65.49705557,3796.506608,Untracked,9,56
Before,Mata-Mata,Suka Bangun,Upper respiratory infections,1,65.49705557,3796.506608,Infectious,0,14
Before,Mata-Mata,Suka Damai,Anemia,1,65.49705557,3796.506608,Other,0,2
Before,Mata-Mata,Suka Damai,Childhood-cluster diseases,1,65.49705557,3796.506608,Infectious,0,2
Before,Mata-Mata,Suka Damai,COPD,1,65.49705557,3796.506608,Non-infectious,0,2
Before,Mata-Mata,Suka Damai,Dental disease,1,65.49705557,3796.506608,Other,0,2
Before,Mata-Mata,Suka Damai,Diabetes,1,65.49705557,3796.506608,Non-infectious,0,2
Before,Mata-Mata,Suka Damai,Diarrheal disease,1,65.49705557,3796.506608,Infectious,0,2
Before,Mata-Mata,Suka Damai,Heart Disease,1,65.49705557,3796.506608,Non-infectious,0,2
Before,Mata-Mata,Suka Damai,Liver Disease,1,65.49705557,3796.506608,Other,0,2
Before,Mata-Mata,Suka Damai,Lower respiratory infections,1,65.49705557,3796.506608,Infectious,0,2
Before,Mata-Mata,Suka Damai,Malaria,1,65.49705557,3796.506608,Infectious,0,2
Before,Mata-Mata,Suka Damai,Malnutrition,1,65.49705557,3796.506608,Non-infectious,0,2
Before,Mata-Mata,Suka Damai,NTD,1,65.49705557,3796.506608,Infectious,0,18
Before,Mata-Mata,Suka Damai,Trauma,1,65.49705557,3796.506608,Other,0,2
Before,Mata-Mata,Suka Damai,Tuberculosis,1,65.49705557,3796.506608,Infectious,0,2
Before,Mata-Mata,Suka Damai,Untracked,1,65.49705557,3796.506608,Untracked,2,8
Before,Mata-Mata,Suka Damai,Upper respiratory infections,1,65.49705557,3796.506608,Infectious,0,2
Before,Mata-Mata,Suka Ramai,Anemia,1,65.49705557,3796.506608,Other,0,49
Before,Mata-Mata,Suka Ramai,Childhood-cluster diseases,1,65.49705557,3796.506608,Infectious,0,49
Before,Mata-Mata,Suka Ramai,COPD,1,65.49705557,3796.506608,Non-infectious,6,49
Before,Mata-Mata,Suka Ramai,Dental disease,1,65.49705557,3796.506608,Other,0,49
Before,Mata-Mata,Suka Ramai,Diabetes,1,65.49705557,3796.506608,Non-infectious,1,49
Before,Mata-Mata,Suka Ramai,Diarrheal disease,1,65.49705557,3796.506608,Infectious,0,49
Before,Mata-Mata,Suka Ramai,Heart Disease,1,65.49705557,3796.506608,Non-infectious,3,49
Before,Mata-Mata,Suka Ramai,Liver Disease,1,65.49705557,3796.506608,Other,0,49
Before,Mata-Mata,Suka Ramai,Lower respiratory infections,1,65.49705557,3796.506608,Infectious,2,49
Before,Mata-Mata,Suka Ramai,Malaria,1,65.49705557,3796.506608,Infectious,1,49
Before,Mata-Mata,Suka Ramai,Malnutrition,1,65.49705557,3796.506608,Non-infectious,0,49
Before,Mata-Mata,Suka Ramai,NTD,1,65.49705557,3796.506608,Infectious,3,441
Before,Mata-Mata,Suka Ramai,Trauma,1,65.49705557,3796.506608,Other,0,49
Before,Mata-Mata,Suka Ramai,Tuberculosis,1,65.49705557,3796.506608,Infectious,11,49
Before,Mata-Mata,Suka Ramai,Untracked,1,65.49705557,3796.506608,Untracked,34,196
Before,Mata-Mata,Suka Ramai,Upper respiratory infections,1,65.49705557,3796.506608,Infectious,0,49
Before,Matan Jaya,Air Manis,Anemia,1,141.8508212,6867.039518,Other,0,7
Before,Matan Jaya,Air Manis,Childhood-cluster diseases,1,141.8508212,6867.039518,Infectious,0,7
Before,Matan Jaya,Air Manis,COPD,1,141.8508212,6867.039518,Non-infectious,0,7
Before,Matan Jaya,Air Manis,Dental disease,1,141.8508212,6867.039518,Other,0,7
Before,Matan Jaya,Air Manis,Diabetes,1,141.8508212,6867.039518,Non-infectious,0,7
Before,Matan Jaya,Air Manis,Diarrheal disease,1,141.8508212,6867.039518,Infectious,0,7
Before,Matan Jaya,Air Manis,Heart Disease,1,141.8508212,6867.039518,Non-infectious,0,7
Before,Matan Jaya,Air Manis,Liver Disease,1,141.8508212,6867.039518,Other,0,7
Before,Matan Jaya,Air Manis,Lower respiratory infections,1,141.8508212,6867.039518,Infectious,1,7
Before,Matan Jaya,Air Manis,Malaria,1,141.8508212,6867.039518,Infectious,0,7
Before,Matan Jaya,Air Manis,Malnutrition,1,141.8508212,6867.039518,Non-infectious,0,7
Before,Matan Jaya,Air Manis,NTD,1,141.8508212,6867.039518,Infectious,0,63
Before,Matan Jaya,Air Manis,Trauma,1,141.8508212,6867.039518,Other,0,7
Before,Matan Jaya,Air Manis,Tuberculosis,1,141.8508212,6867.039518,Infectious,2,7
Before,Matan Jaya,Air Manis,Untracked,1,141.8508212,6867.039518,Untracked,3,28
Before,Matan Jaya,Air Manis,Upper respiratory infections,1,141.8508212,6867.039518,Infectious,1,7
Before,Matan Jaya,Jelutung,Anemia,1,141.8508212,6867.039518,Other,0,7
Before,Matan Jaya,Jelutung,Childhood-cluster diseases,1,141.8508212,6867.039518,Infectious,0,7
Before,Matan Jaya,Jelutung,COPD,1,141.8508212,6867.039518,Non-infectious,1,7
Before,Matan Jaya,Jelutung,Dental disease,1,141.8508212,6867.039518,Other,1,7
Before,Matan Jaya,Jelutung,Diabetes,1,141.8508212,6867.039518,Non-infectious,0,7
Before,Matan Jaya,Jelutung,Diarrheal disease,1,141.8508212,6867.039518,Infectious,0,7
Before,Matan Jaya,Jelutung,Heart Disease,1,141.8508212,6867.039518,Non-infectious,0,7
Before,Matan Jaya,Jelutung,Liver Disease,1,141.8508212,6867.039518,Other,0,7
Before,Matan Jaya,Jelutung,Lower respiratory infections,1,141.8508212,6867.039518,Infectious,0,7
Before,Matan Jaya,Jelutung,Malaria,1,141.8508212,6867.039518,Infectious,1,7
Before,Matan Jaya,Jelutung,Malnutrition,1,141.8508212,6867.039518,Non-infectious,0,7
Before,Matan Jaya,Jelutung,NTD,1,141.8508212,6867.039518,Infectious,0,63
Before,Matan Jaya,Jelutung,Trauma,1,141.8508212,6867.039518,Other,0,7
Before,Matan Jaya,Jelutung,Tuberculosis,1,141.8508212,6867.039518,Infectious,0,7
Before,Matan Jaya,Jelutung,Untracked,1,141.8508212,6867.039518,Untracked,4,28
Before,Matan Jaya,Jelutung,Upper respiratory infections,1,141.8508212,6867.039518,Infectious,0,7
Before,Matan Jaya,Matan,Anemia,1,141.8508212,6867.039518,Other,0,27
Before,Matan Jaya,Matan,Childhood-cluster diseases,1,141.8508212,6867.039518,Infectious,0,27
Before,Matan Jaya,Matan,COPD,1,141.8508212,6867.039518,Non-infectious,1,27
Before,Matan Jaya,Matan,Dental disease,1,141.8508212,6867.039518,Other,0,27
Before,Matan Jaya,Matan,Diabetes,1,141.8508212,6867.039518,Non-infectious,2,27
Before,Matan Jaya,Matan,Diarrheal disease,1,141.8508212,6867.039518,Infectious,1,27
Before,Matan Jaya,Matan,Heart Disease,1,141.8508212,6867.039518,Non-infectious,0,27
Before,Matan Jaya,Matan,Liver Disease,1,141.8508212,6867.039518,Other,0,27
Before,Matan Jaya,Matan,Lower respiratory infections,1,141.8508212,6867.039518,Infectious,1,27
Before,Matan Jaya,Matan,Malaria,1,141.8508212,6867.039518,Infectious,0,27
Before,Matan Jaya,Matan,Malnutrition,1,141.8508212,6867.039518,Non-infectious,0,27
Before,Matan Jaya,Matan,NTD,1,141.8508212,6867.039518,Infectious,3,243
Before,Matan Jaya,Matan,Trauma,1,141.8508212,6867.039518,Other,1,27
Before,Matan Jaya,Matan,Tuberculosis,1,141.8508212,6867.039518,Infectious,1,27
Before,Matan Jaya,Matan,Untracked,1,141.8508212,6867.039518,Untracked,23,108
Before,Matan Jaya,Matan,Upper respiratory infections,1,141.8508212,6867.039518,Infectious,0,27
Before,Medan Jaya,Karya Bersama,Anemia,1,33.86434461,728.4516499,Other,0,52
Before,Medan Jaya,Karya Bersama,Childhood-cluster diseases,1,33.86434461,728.4516499,Infectious,0,52
Before,Medan Jaya,Karya Bersama,COPD,1,33.86434461,728.4516499,Non-infectious,4,52
Before,Medan Jaya,Karya Bersama,Dental disease,1,33.86434461,728.4516499,Other,3,52
Before,Medan Jaya,Karya Bersama,Diabetes,1,33.86434461,728.4516499,Non-infectious,3,52
Before,Medan Jaya,Karya Bersama,Diarrheal disease,1,33.86434461,728.4516499,Infectious,1,52
Before,Medan Jaya,Karya Bersama,Heart Disease,1,33.86434461,728.4516499,Non-infectious,3,52
Before,Medan Jaya,Karya Bersama,Liver Disease,1,33.86434461,728.4516499,Other,0,52
Before,Medan Jaya,Karya Bersama,Lower respiratory infections,1,33.86434461,728.4516499,Infectious,0,52
Before,Medan Jaya,Karya Bersama,Malaria,1,33.86434461,728.4516499,Infectious,0,52
Before,Medan Jaya,Karya Bersama,Malnutrition,1,33.86434461,728.4516499,Non-infectious,0,52
Before,Medan Jaya,Karya Bersama,NTD,1,33.86434461,728.4516499,Infectious,0,468
Before,Medan Jaya,Karya Bersama,Trauma,1,33.86434461,728.4516499,Other,0,52
Before,Medan Jaya,Karya Bersama,Tuberculosis,1,33.86434461,728.4516499,Infectious,5,52
Before,Medan Jaya,Karya Bersama,Untracked,1,33.86434461,728.4516499,Untracked,44,208
Before,Medan Jaya,Karya Bersama,Upper respiratory infections,1,33.86434461,728.4516499,Infectious,0,52
Before,Medan Jaya,Karya Makmur,Anemia,1,33.86434461,728.4516499,Other,0,41
Before,Medan Jaya,Karya Makmur,Childhood-cluster diseases,1,33.86434461,728.4516499,Infectious,0,41
Before,Medan Jaya,Karya Makmur,COPD,1,33.86434461,728.4516499,Non-infectious,0,41
Before,Medan Jaya,Karya Makmur,Dental disease,1,33.86434461,728.4516499,Other,4,41
Before,Medan Jaya,Karya Makmur,Diabetes,1,33.86434461,728.4516499,Non-infectious,4,41
Before,Medan Jaya,Karya Makmur,Diarrheal disease,1,33.86434461,728.4516499,Infectious,1,41
Before,Medan Jaya,Karya Makmur,Heart Disease,1,33.86434461,728.4516499,Non-infectious,2,41
Before,Medan Jaya,Karya Makmur,Liver Disease,1,33.86434461,728.4516499,Other,0,41
Before,Medan Jaya,Karya Makmur,Lower respiratory infections,1,33.86434461,728.4516499,Infectious,0,41
Before,Medan Jaya,Karya Makmur,Malaria,1,33.86434461,728.4516499,Infectious,1,41
Before,Medan Jaya,Karya Makmur,Malnutrition,1,33.86434461,728.4516499,Non-infectious,0,41
Before,Medan Jaya,Karya Makmur,NTD,1,33.86434461,728.4516499,Infectious,2,369
Before,Medan Jaya,Karya Makmur,Trauma,1,33.86434461,728.4516499,Other,1,41
Before,Medan Jaya,Karya Makmur,Tuberculosis,1,33.86434461,728.4516499,Infectious,3,41
Before,Medan Jaya,Karya Makmur,Untracked,1,33.86434461,728.4516499,Untracked,31,164
Before,Medan Jaya,Karya Makmur,Upper respiratory infections,1,33.86434461,728.4516499,Infectious,1,41
Before,Medan Jaya,Sepakat Bersama,Anemia,1,33.86434461,728.4516499,Other,0,5
Before,Medan Jaya,Sepakat Bersama,Childhood-cluster diseases,1,33.86434461,728.4516499,Infectious,0,5
Before,Medan Jaya,Sepakat Bersama,COPD,1,33.86434461,728.4516499,Non-infectious,0,5
Before,Medan Jaya,Sepakat Bersama,Dental disease,1,33.86434461,728.4516499,Other,0,5
Before,Medan Jaya,Sepakat Bersama,Diabetes,1,33.86434461,728.4516499,Non-infectious,1,5
Before,Medan Jaya,Sepakat Bersama,Diarrheal disease,1,33.86434461,728.4516499,Infectious,0,5
Before,Medan Jaya,Sepakat Bersama,Heart Disease,1,33.86434461,728.4516499,Non-infectious,0,5
Before,Medan Jaya,Sepakat Bersama,Liver Disease,1,33.86434461,728.4516499,Other,0,5
Before,Medan Jaya,Sepakat Bersama,Lower respiratory infections,1,33.86434461,728.4516499,Infectious,0,5
Before,Medan Jaya,Sepakat Bersama,Malaria,1,33.86434461,728.4516499,Infectious,1,5
Before,Medan Jaya,Sepakat Bersama,Malnutrition,1,33.86434461,728.4516499,Non-infectious,0,5
Before,Medan Jaya,Sepakat Bersama,NTD,1,33.86434461,728.4516499,Infectious,0,45
Before,Medan Jaya,Sepakat Bersama,Trauma,1,33.86434461,728.4516499,Other,0,5
Before,Medan Jaya,Sepakat Bersama,Tuberculosis,1,33.86434461,728.4516499,Infectious,2,5
Before,Medan Jaya,Sepakat Bersama,Untracked,1,33.86434461,728.4516499,Untracked,1,20
Before,Medan Jaya,Sepakat Bersama,Upper respiratory infections,1,33.86434461,728.4516499,Infectious,0,5
Before,Pampang Harapan,Pampang Harapan,Anemia,0,31.7275243,1975.457593,Other,1,47
Before,Pampang Harapan,Pampang Harapan,Childhood-cluster diseases,0,31.7275243,1975.457593,Infectious,2,47
Before,Pampang Harapan,Pampang Harapan,COPD,0,31.7275243,1975.457593,Non-infectious,1,47
Before,Pampang Harapan,Pampang Harapan,Dental disease,0,31.7275243,1975.457593,Other,3,47
Before,Pampang Harapan,Pampang Harapan,Diabetes,0,31.7275243,1975.457593,Non-infectious,2,47
Before,Pampang Harapan,Pampang Harapan,Diarrheal disease,0,31.7275243,1975.457593,Infectious,1,47
Before,Pampang Harapan,Pampang Harapan,Heart Disease,0,31.7275243,1975.457593,Non-infectious,2,47
Before,Pampang Harapan,Pampang Harapan,Liver Disease,0,31.7275243,1975.457593,Other,0,47
Before,Pampang Harapan,Pampang Harapan,Lower respiratory infections,0,31.7275243,1975.457593,Infectious,2,47
Before,Pampang Harapan,Pampang Harapan,Malaria,0,31.7275243,1975.457593,Infectious,3,47
Before,Pampang Harapan,Pampang Harapan,Malnutrition,0,31.7275243,1975.457593,Non-infectious,1,47
Before,Pampang Harapan,Pampang Harapan,NTD,0,31.7275243,1975.457593,Infectious,1,423
Before,Pampang Harapan,Pampang Harapan,Trauma,0,31.7275243,1975.457593,Other,2,47
Before,Pampang Harapan,Pampang Harapan,Tuberculosis,0,31.7275243,1975.457593,Infectious,7,47
Before,Pampang Harapan,Pampang Harapan,Untracked,0,31.7275243,1975.457593,Untracked,28,188
Before,Pampang Harapan,Pampang Harapan,Upper respiratory infections,0,31.7275243,1975.457593,Infectious,0,47
Before,Pampang Harapan,Pasir Mayang,Anemia,0,31.7275243,1975.457593,Other,0,1
Before,Pampang Harapan,Pasir Mayang,Childhood-cluster diseases,0,31.7275243,1975.457593,Infectious,0,1
Before,Pampang Harapan,Pasir Mayang,COPD,0,31.7275243,1975.457593,Non-infectious,0,1
Before,Pampang Harapan,Pasir Mayang,Dental disease,0,31.7275243,1975.457593,Other,0,1
Before,Pampang Harapan,Pasir Mayang,Diabetes,0,31.7275243,1975.457593,Non-infectious,0,1
Before,Pampang Harapan,Pasir Mayang,Diarrheal disease,0,31.7275243,1975.457593,Infectious,0,1
Before,Pampang Harapan,Pasir Mayang,Heart Disease,0,31.7275243,1975.457593,Non-infectious,0,1
Before,Pampang Harapan,Pasir Mayang,Liver Disease,0,31.7275243,1975.457593,Other,0,1
Before,Pampang Harapan,Pasir Mayang,Lower respiratory infections,0,31.7275243,1975.457593,Infectious,0,1
Before,Pampang Harapan,Pasir Mayang,Malaria,0,31.7275243,1975.457593,Infectious,0,1
Before,Pampang Harapan,Pasir Mayang,Malnutrition,0,31.7275243,1975.457593,Non-infectious,0,1
Before,Pampang Harapan,Pasir Mayang,NTD,0,31.7275243,1975.457593,Infectious,0,9
Before,Pampang Harapan,Pasir Mayang,Trauma,0,31.7275243,1975.457593,Other,0,1
Before,Pampang Harapan,Pasir Mayang,Tuberculosis,0,31.7275243,1975.457593,Infectious,0,1
Before,Pampang Harapan,Pasir Mayang,Untracked,0,31.7275243,1975.457593,Untracked,1,4
Before,Pampang Harapan,Pasir Mayang,Upper respiratory infections,0,31.7275243,1975.457593,Infectious,0,1
Before,Pampang Harapan,Segua,Anemia,0,31.7275243,1975.457593,Other,0,1
Before,Pampang Harapan,Segua,Childhood-cluster diseases,0,31.7275243,1975.457593,Infectious,0,1
Before,Pampang Harapan,Segua,COPD,0,31.7275243,1975.457593,Non-infectious,0,1
Before,Pampang Harapan,Segua,Dental disease,0,31.7275243,1975.457593,Other,0,1
Before,Pampang Harapan,Segua,Diabetes,0,31.7275243,1975.457593,Non-infectious,0,1
Before,Pampang Harapan,Segua,Diarrheal disease,0,31.7275243,1975.457593,Infectious,0,1
Before,Pampang Harapan,Segua,Heart Disease,0,31.7275243,1975.457593,Non-infectious,0,1
Before,Pampang Harapan,Segua,Liver Disease,0,31.7275243,1975.457593,Other,0,1
Before,Pampang Harapan,Segua,Lower respiratory infections,0,31.7275243,1975.457593,Infectious,0,1
Before,Pampang Harapan,Segua,Malaria,0,31.7275243,1975.457593,Infectious,0,1
Before,Pampang Harapan,Segua,Malnutrition,0,31.7275243,1975.457593,Non-infectious,0,1
Before,Pampang Harapan,Segua,NTD,0,31.7275243,1975.457593,Infectious,0,9
Before,Pampang Harapan,Segua,Trauma,0,31.7275243,1975.457593,Other,0,1
Before,Pampang Harapan,Segua,Tuberculosis,0,31.7275243,1975.457593,Infectious,0,1
Before,Pampang Harapan,Segua,Untracked,0,31.7275243,1975.457593,Untracked,1,4
Before,Pampang Harapan,Segua,Upper respiratory infections,0,31.7275243,1975.457593,Infectious,0,1
Before,Pangkalan Buton,Air Pauh,Anemia,1,6.915062307,3747.294031,Other,1,68
Before,Pangkalan Buton,Air Pauh,Childhood-cluster diseases,1,6.915062307,3747.294031,Infectious,1,68
Before,Pangkalan Buton,Air Pauh,COPD,1,6.915062307,3747.294031,Non-infectious,1,68
Before,Pangkalan Buton,Air Pauh,Dental disease,1,6.915062307,3747.294031,Other,4,68
Before,Pangkalan Buton,Air Pauh,Diabetes,1,6.915062307,3747.294031,Non-infectious,1,68
Before,Pangkalan Buton,Air Pauh,Diarrheal disease,1,6.915062307,3747.294031,Infectious,3,68
Before,Pangkalan Buton,Air Pauh,Heart Disease,1,6.915062307,3747.294031,Non-infectious,2,68
Before,Pangkalan Buton,Air Pauh,Liver Disease,1,6.915062307,3747.294031,Other,1,68
Before,Pangkalan Buton,Air Pauh,Lower respiratory infections,1,6.915062307,3747.294031,Infectious,0,68
Before,Pangkalan Buton,Air Pauh,Malaria,1,6.915062307,3747.294031,Infectious,4,68
Before,Pangkalan Buton,Air Pauh,Malnutrition,1,6.915062307,3747.294031,Non-infectious,0,68
Before,Pangkalan Buton,Air Pauh,NTD,1,6.915062307,3747.294031,Infectious,3,612
Before,Pangkalan Buton,Air Pauh,Trauma,1,6.915062307,3747.294031,Other,1,68
Before,Pangkalan Buton,Air Pauh,Tuberculosis,1,6.915062307,3747.294031,Infectious,3,68
Before,Pangkalan Buton,Air Pauh,Untracked,1,6.915062307,3747.294031,Untracked,53,272
Before,Pangkalan Buton,Air Pauh,Upper respiratory infections,1,6.915062307,3747.294031,Infectious,4,68
Before,Pangkalan Buton,Simpang Empat,Anemia,1,6.915062307,3747.294031,Other,3,464
Before,Pangkalan Buton,Simpang Empat,Childhood-cluster diseases,1,6.915062307,3747.294031,Infectious,4,464
Before,Pangkalan Buton,Simpang Empat,COPD,1,6.915062307,3747.294031,Non-infectious,11,464
Before,Pangkalan Buton,Simpang Empat,Dental disease,1,6.915062307,3747.294031,Other,45,464
Before,Pangkalan Buton,Simpang Empat,Diabetes,1,6.915062307,3747.294031,Non-infectious,9,464
Before,Pangkalan Buton,Simpang Empat,Diarrheal disease,1,6.915062307,3747.294031,Infectious,25,464
Before,Pangkalan Buton,Simpang Empat,Heart Disease,1,6.915062307,3747.294031,Non-infectious,10,464
Before,Pangkalan Buton,Simpang Empat,Liver Disease,1,6.915062307,3747.294031,Other,0,464
Before,Pangkalan Buton,Simpang Empat,Lower respiratory infections,1,6.915062307,3747.294031,Infectious,12,464
